date,draw_number,time_of_day,time,winning_number,symbol,modifiers
09-11-2004,6372,Evening,7:00 PM,31,Parson Wife,
09-11-2004,6371,Midday,1:00 PM,31,Parson Wife,
09-11-2005,6978,Evening,7:00 PM,29,Opium Man,
09-11-2005,6977,Midday,1:00 PM,34,Blind Man,
09-11-2006,7594,Evening,7:00 PM,35,Big Snake,
09-11-2006,7593,Midday,1:00 PM,21,Mouth,
09-11-2009,9438,Evening,7:00 PM,28,Red Fish,
09-11-2009,9437,Midday,1:00 PM,29,Opium Man,
09-11-2010,10052,Evening,7:00 PM,12,King,
09-11-2010,10051,Midday,1:00 PM,15,Sick Woman,
09-11-2011,10666,Evening,7:00 PM,27,Little Snake,
09-11-2011,10665,Midday,1:00 PM,14,Money,
09-11-2012,11590,Evening,7:00 PM,29,Opium Man,
09-11-2012,11589,Midday,1:00 PM,9,Cattle,
09-11-2012,11588,Morning,10:30 AM,31,Parson Wife,
09-11-2013,12508,Evening,7:00 PM,18,Water Boat,
09-11-2013,12507,Midday,1:00 PM,5,Parson Man,
09-11-2013,12506,Morning,10:30 AM,7,Hog,
09-11-2015,14460,Afternoon,4:00 PM,2,Old Lady,
09-11-2015,14461,Evening,7:00 PM,29,Opium Man,
09-11-2015,14459,Midday,1:00 PM,6,Belly,
09-11-2015,14458,Morning,10:30 AM,24,Queen,
09-11-2016,15688,Afternoon,4:00 PM,6,Belly,
09-11-2016,15689,Evening,7:00 PM,23,Big House,Megaball
09-11-2016,15687,Midday,1:00 PM,26,Fowl,
09-11-2016,15686,Morning,10:30 AM,35,Big Snake,
09-11-2017,16920,Afternoon,4:00 PM,26,Fowl,
09-11-2017,16921,Evening,7:00 PM,35,Big Snake,
09-11-2017,16919,Midday,1:00 PM,6,Belly,Megaball
09-11-2017,16918,Morning,10:30 AM,11,Corbeau,Megaball
09-11-2018,18148,Afternoon,4:00 PM,36,Donkey,
09-11-2018,18149,Evening,7:00 PM,11,Corbeau,Megaball
09-11-2018,18147,Midday,1:00 PM,23,Big House,
09-11-2018,18146,Morning,10:30 AM,23,Big House,Megaball
09-11-2019,19380,Afternoon,4:00 PM,6,Belly,
09-11-2019,19381,Evening,7:00 PM,35,Big Snake,
09-11-2019,19379,Midday,1:00 PM,17,Pigeon,
09-11-2019,19378,Morning,10:30 AM,36,Donkey,
09-11-2020,20408,Afternoon,4:00 PM,8,Tiger,
09-11-2020,20409,Evening,7:00 PM,19,Horse,Mega Extreme Ball
09-11-2020,20407,Midday,1:00 PM,9,Cattle,"Megaball, Mega Extreme Ball"
09-11-2020,20406,Morning,10:30 AM,14,Money,Mega Ultra Ball
09-11-2021,21348,Afternoon,4:00 PM,35,Big Snake,Megaball
09-11-2021,21349,Evening,7:00 PM,6,Belly,
09-11-2021,21347,Midday,1:00 PM,6,Belly,
09-11-2021,21346,Morning,10:30 AM,32,Shrimp,Megaball
09-11-2022,22576,Afternoon,4:00 PM,31,Parson Wife,
09-11-2022,22577,Evening,7:00 PM,17,Pigeon,Mega Ultra Ball
09-11-2022,22575,Midday,1:00 PM,2,Old Lady,"Megaball, Mega Extreme Ball"
09-11-2022,22574,Morning,10:30 AM,10,Monkey,Megaball
09-11-2023,23812,Afternoon,4:00 PM,36,Donkey,"Mega Ultra Ball, Mega Extreme Ball"
09-11-2023,23813,Evening,7:00 PM,34,Blind Man,
09-11-2023,23811,Midday,1:00 PM,20,Dog,Mega Extreme Ball
09-11-2023,23810,Morning,10:30 AM,20,Dog,
09-11-2024,25044,Afternoon,4:00 PM,10,Monkey,
09-11-2024,25045,Evening,7:00 PM,4,Dead Man,Mega Bonus Ball
09-11-2024,25043,Midday,1:00 PM,17,Pigeon,
09-11-2024,25042,Morning,10:30 AM,30,House Cat,Mega Bonus Ball
09-12-1994,272,Evening,7:00 PM,4,Dead Man,
09-12-1994,271,Midday,1:00 PM,18,Water Boat,
09-12-1995,890,Evening,7:00 PM,6,Belly,
09-12-1995,889,Midday,1:00 PM,19,Horse,
09-12-1996,1504,Evening,7:00 PM,11,Corbeau,
09-12-1996,1503,Midday,1:00 PM,16,Jammette,
09-12-1997,2120,Evening,7:00 PM,6,Belly,
09-12-1997,2119,Midday,1:00 PM,15,Sick Woman,
09-12-1998,2736,Evening,7:00 PM,31,Parson Wife,
09-12-1998,2735,Midday,1:00 PM,1,Centipede,
09-12-1999,3352,Evening,7:00 PM,24,Queen,
09-12-1999,3351,Midday,1:00 PM,20,Dog,
09-12-2000,3968,Evening,7:00 PM,9,Cattle,
09-12-2000,3967,Midday,1:00 PM,32,Shrimp,
09-12-2002,5192,Evening,7:00 PM,31,Parson Wife,
09-12-2002,5191,Midday,1:00 PM,36,Donkey,
09-12-2003,5806,Evening,7:00 PM,14,Money,
09-12-2003,5805,Midday,1:00 PM,33,Spider,
09-12-2004,6420,Evening,7:00 PM,10,Monkey,
09-12-2004,6419,Midday,1:00 PM,16,Jammette,
09-12-2005,7030,Evening,7:00 PM,19,Horse,
09-12-2005,7029,Midday,1:00 PM,14,Money,
09-12-2006,7646,Evening,7:00 PM,2,Old Lady,
09-12-2006,7645,Midday,1:00 PM,13,Crapaud,
09-12-2008,8876,Evening,7:00 PM,21,Mouth,
09-12-2008,8875,Midday,1:00 PM,20,Dog,
09-12-2009,9490,Evening,7:00 PM,5,Parson Man,
09-12-2009,9489,Midday,1:00 PM,18,Water Boat,
09-12-2010,10104,Evening,7:00 PM,11,Corbeau,
09-12-2010,10103,Midday,1:00 PM,34,Blind Man,
09-12-2011,10735,Evening,7:00 PM,27,Little Snake,
09-12-2011,10734,Midday,1:00 PM,3,Carriage,
09-12-2011,10733,Morning,10:30 AM,5,Parson Man,
09-12-2013,12583,Evening,7:00 PM,30,House Cat,
09-12-2013,12582,Midday,1:00 PM,3,Carriage,
09-12-2013,12581,Morning,10:30 AM,29,Opium Man,
09-12-2014,13507,Evening,7:00 PM,13,Crapaud,
09-12-2014,13506,Midday,1:00 PM,4,Dead Man,
09-12-2014,13505,Morning,10:30 AM,18,Water Boat,
09-12-2015,14560,Afternoon,4:00 PM,13,Crapaud,
09-12-2015,14561,Evening,7:00 PM,26,Fowl,
09-12-2015,14559,Midday,1:00 PM,18,Water Boat,
09-12-2015,14558,Morning,10:30 AM,29,Opium Man,
09-12-2016,15792,Afternoon,4:00 PM,3,Carriage,
09-12-2016,15793,Evening,7:00 PM,24,Queen,
09-12-2016,15791,Midday,1:00 PM,2,Old Lady,
09-12-2016,15790,Morning,10:30 AM,1,Centipede,
09-12-2017,17024,Afternoon,4:00 PM,14,Money,
09-12-2017,17025,Evening,7:00 PM,26,Fowl,Megaball
09-12-2017,17023,Midday,1:00 PM,30,House Cat,
09-12-2017,17022,Morning,10:30 AM,26,Fowl,Megaball
09-12-2019,19480,Afternoon,4:00 PM,31,Parson Wife,Mega Extreme Ball
09-12-2019,19481,Evening,7:00 PM,36,Donkey,
09-12-2019,19479,Midday,1:00 PM,13,Crapaud,Mega Ultra Ball
09-12-2019,19478,Morning,10:30 AM,27,Little Snake,
09-12-2020,20508,Afternoon,4:00 PM,12,King,Megaball
09-12-2020,20509,Evening,7:00 PM,26,Fowl,
09-12-2020,20507,Midday,1:00 PM,17,Pigeon,
09-12-2020,20506,Morning,10:30 AM,35,Big Snake,Mega Extreme Ball
09-12-2021,21452,Afternoon,4:00 PM,12,King,Gold Ball
09-12-2021,21453,Evening,7:00 PM,25,Morocoy,Gold Ball
09-12-2021,21451,Midday,1:00 PM,35,Big Snake,Megaball
09-12-2021,21450,Morning,10:30 AM,29,Opium Man,Mega Ultra Ball
09-12-2022,22680,Afternoon,4:00 PM,34,Blind Man,Mega Extreme Ball
09-12-2022,22681,Evening,7:00 PM,28,Red Fish,
09-12-2022,22679,Midday,1:00 PM,5,Parson Man,
09-12-2022,22678,Morning,10:30 AM,36,Donkey,
09-12-2023,23916,Afternoon,4:00 PM,9,Cattle,
09-12-2023,23917,Evening,7:00 PM,20,Dog,Megaball
09-12-2023,23915,Midday,1:00 PM,5,Parson Man,
09-12-2023,23914,Morning,10:30 AM,20,Dog,Megaball
09-12-2024,25144,Afternoon,4:00 PM,28,Red Fish,"Gold Ball, Megaball, Mega Ultra Ball"
09-12-2024,25145,Evening,7:00 PM,36,Donkey,Mega Extreme Ball
09-12-2024,25143,Midday,1:00 PM,13,Crapaud,Megaball
09-12-2024,25142,Morning,10:30 AM,23,Big House,Mega Extreme Ball
10-01-1995,326,Evening,7:00 PM,17,Pigeon,
10-01-1995,325,Midday,1:00 PM,28,Red Fish,
10-01-1996,942,Evening,7:00 PM,18,Water Boat,
10-01-1996,941,Midday,1:00 PM,16,Jammette,
10-01-1997,1558,Evening,7:00 PM,9,Cattle,
10-01-1997,1557,Midday,1:00 PM,18,Water Boat,
10-01-1998,2174,Evening,7:00 PM,34,Blind Man,
10-01-1998,2173,Midday,1:00 PM,13,Crapaud,
10-01-2000,3402,Evening,7:00 PM,36,Donkey,
10-01-2000,3401,Midday,1:00 PM,32,Shrimp,
10-01-2001,4018,Evening,7:00 PM,36,Donkey,
10-01-2001,4017,Midday,1:00 PM,32,Shrimp,
10-01-2002,4632,Evening,7:00 PM,36,Donkey,
10-01-2002,4631,Midday,1:00 PM,7,Hog,
10-01-2003,5246,Evening,7:00 PM,1,Centipede,
10-01-2003,5245,Midday,1:00 PM,26,Fowl,
10-01-2004,5860,Evening,7:00 PM,8,Tiger,
10-01-2004,5859,Midday,1:00 PM,32,Shrimp,
10-01-2005,6472,Evening,7:00 PM,1,Centipede,
10-01-2005,6471,Midday,1:00 PM,1,Centipede,
10-01-2006,7084,Evening,7:00 PM,24,Queen,
10-01-2006,7083,Midday,1:00 PM,6,Belly,
10-01-2007,7698,Evening,7:00 PM,13,Crapaud,
10-01-2007,7697,Midday,1:00 PM,22,Rat,
10-01-2008,8312,Evening,7:00 PM,21,Mouth,
10-01-2008,8311,Midday,1:00 PM,28,Red Fish,
10-01-2009,8930,Evening,7:00 PM,22,Rat,
10-01-2009,8929,Midday,1:00 PM,9,Cattle,
10-01-2011,10156,Evening,7:00 PM,16,Jammette,
10-01-2011,10155,Midday,1:00 PM,27,Little Snake,
10-01-2012,10816,Evening,7:00 PM,28,Red Fish,
10-01-2012,10815,Midday,1:00 PM,1,Centipede,
10-01-2012,10814,Morning,10:30 AM,24,Queen,
10-01-2013,11743,Evening,7:00 PM,21,Mouth,
10-01-2013,11742,Midday,1:00 PM,29,Opium Man,
10-01-2013,11741,Morning,10:30 AM,28,Red Fish,
10-01-2014,12664,Evening,7:00 PM,30,House Cat,
10-01-2014,12663,Midday,1:00 PM,16,Jammette,
10-01-2014,12662,Morning,10:30 AM,11,Corbeau,
10-01-2015,13588,Evening,7:00 PM,8,Tiger,
10-01-2015,13587,Midday,1:00 PM,17,Pigeon,
10-01-2015,13586,Morning,10:30 AM,26,Fowl,
10-01-2017,15900,Afternoon,4:00 PM,31,Parson Wife,Megaball
10-01-2017,15901,Evening,7:00 PM,22,Rat,Megaball
10-01-2017,15899,Midday,1:00 PM,3,Carriage,
10-01-2017,15898,Morning,10:30 AM,21,Mouth,
10-01-2018,17128,Afternoon,4:00 PM,8,Tiger,
10-01-2018,17129,Evening,7:00 PM,7,Hog,
10-01-2018,17127,Midday,1:00 PM,27,Little Snake,
10-01-2018,17126,Morning,10:30 AM,17,Pigeon,Megaball
10-01-2019,18356,Afternoon,4:00 PM,2,Old Lady,Megaball
10-01-2019,18357,Evening,7:00 PM,1,Centipede,Mega Bonus Ball
10-01-2019,18355,Midday,1:00 PM,24,Queen,Mega Bonus Ball
10-01-2019,18354,Morning,10:30 AM,18,Water Boat,
10-01-2020,19588,Afternoon,4:00 PM,8,Tiger,Mega Ultra Ball
10-01-2020,19589,Evening,7:00 PM,16,Jammette,
10-01-2020,19587,Midday,1:00 PM,24,Queen,Megaball
10-01-2020,19586,Morning,10:30 AM,3,Carriage,
10-01-2022,21556,Afternoon,4:00 PM,22,Rat,
10-01-2022,21557,Evening,7:00 PM,4,Dead Man,
10-01-2022,21555,Midday,1:00 PM,29,Opium Man,
10-01-2022,21554,Morning,10:30 AM,28,Red Fish,
10-01-2023,22788,Afternoon,4:00 PM,35,Big Snake,"Megaball, Mega Bonus Ball"
10-01-2023,22789,Evening,7:00 PM,4,Dead Man,"Mega Bonus Ball, Mega Ultra Ball, Mega Extreme Ball"
10-01-2023,22787,Midday,1:00 PM,5,Parson Man,Mega Bonus Ball
10-01-2023,22786,Morning,10:30 AM,18,Water Boat,"Mega Bonus Ball, Mega Bonus Ball"
10-01-2024,24020,Afternoon,4:00 PM,10,Monkey,"Gold Ball, Megaball"
10-01-2024,24021,Evening,7:00 PM,29,Opium Man,Gold Ball
10-01-2024,24019,Midday,1:00 PM,13,Crapaud,
10-01-2024,24018,Morning,10:30 AM,32,Shrimp,
10-01-2025,25252,Afternoon,4:00 PM,4,Dead Man,
10-01-2025,25253,Evening,7:00 PM,23,Big House,Gold Ball
10-01-2025,25251,Midday,1:00 PM,4,Dead Man,Mega Extreme Ball
10-01-2025,25250,Morning,10:30 AM,34,Blind Man,"Gold Ball, Megaball"
10-02-1995,380,Evening,7:00 PM,35,Big Snake,
10-02-1995,379,Midday,1:00 PM,14,Money,
10-02-1996,996,Evening,7:00 PM,16,Jammette,
10-02-1996,995,Midday,1:00 PM,10,Monkey,
10-02-1998,2224,Evening,7:00 PM,36,Donkey,
10-02-1998,2223,Midday,1:00 PM,25,Morocoy,
10-02-1999,2840,Evening,7:00 PM,23,Big House,
10-02-1999,2839,Midday,1:00 PM,10,Monkey,
10-02-2000,3456,Evening,7:00 PM,28,Red Fish,
10-02-2000,3455,Midday,1:00 PM,3,Carriage,
10-02-2001,4072,Evening,7:00 PM,29,Opium Man,
10-02-2001,4071,Midday,1:00 PM,10,Monkey,
10-02-2003,5298,Evening,7:00 PM,19,Horse,
10-02-2003,5297,Midday,1:00 PM,6,Belly,
10-02-2004,5912,Evening,7:00 PM,4,Dead Man,
10-02-2004,5911,Midday,1:00 PM,21,Mouth,
10-02-2005,6526,Evening,7:00 PM,33,Spider,
10-02-2005,6525,Midday,1:00 PM,10,Monkey,
10-02-2006,7138,Evening,7:00 PM,26,Fowl,
10-02-2006,7137,Midday,1:00 PM,19,Horse,
10-02-2007,7752,Evening,7:00 PM,27,Little Snake,
10-02-2007,7751,Midday,1:00 PM,2,Old Lady,
10-02-2009,8982,Evening,7:00 PM,13,Crapaud,
10-02-2009,8981,Midday,1:00 PM,25,Morocoy,
10-02-2010,9596,Evening,7:00 PM,13,Crapaud,
10-02-2010,9595,Midday,1:00 PM,34,Blind Man,
10-02-2011,10210,Evening,7:00 PM,23,Big House,
10-02-2011,10209,Midday,1:00 PM,23,Big House,
10-02-2012,10897,Evening,7:00 PM,33,Spider,
10-02-2012,10896,Midday,1:00 PM,14,Money,
10-02-2012,10895,Morning,10:30 AM,31,Parson Wife,
10-02-2014,12742,Evening,7:00 PM,33,Spider,
10-02-2014,12741,Midday,1:00 PM,3,Carriage,
10-02-2014,12740,Morning,10:30 AM,8,Tiger,
10-02-2015,13666,Evening,7:00 PM,33,Spider,
10-02-2015,13665,Midday,1:00 PM,17,Pigeon,
10-02-2015,13664,Morning,10:30 AM,20,Dog,
10-02-2016,14772,Afternoon,4:00 PM,11,Corbeau,
10-02-2016,14773,Evening,7:00 PM,9,Cattle,
10-02-2016,14771,Midday,1:00 PM,33,Spider,
10-02-2016,14770,Morning,10:30 AM,23,Big House,
10-02-2017,16008,Afternoon,4:00 PM,8,Tiger,
10-02-2017,16009,Evening,7:00 PM,13,Crapaud,
10-02-2017,16007,Midday,1:00 PM,33,Spider,
10-02-2017,16006,Morning,10:30 AM,21,Mouth,
10-02-2018,17236,Afternoon,4:00 PM,7,Hog,Megaball
10-02-2018,17237,Evening,7:00 PM,11,Corbeau,
10-02-2018,17235,Midday,1:00 PM,18,Water Boat,
10-02-2018,17234,Morning,10:30 AM,11,Corbeau,
10-02-2020,19692,Afternoon,4:00 PM,31,Parson Wife,Megaball
10-02-2020,19693,Evening,7:00 PM,6,Belly,Megaball
10-02-2020,19691,Midday,1:00 PM,9,Cattle,
10-02-2020,19690,Morning,10:30 AM,36,Donkey,Mega Ultra Ball
10-02-2021,20720,Afternoon,4:00 PM,31,Parson Wife,"Megaball, Mega Ultra Ball"
10-02-2021,20721,Evening,7:00 PM,12,King,Mega Ultra Ball
10-02-2021,20719,Midday,1:00 PM,31,Parson Wife,Mega Extreme Ball
10-02-2021,20718,Morning,10:30 AM,10,Monkey,
10-02-2022,21664,Afternoon,4:00 PM,11,Corbeau,
10-02-2022,21665,Evening,7:00 PM,20,Dog,Megaball
10-02-2022,21663,Midday,1:00 PM,36,Donkey,
10-02-2022,21662,Morning,10:30 AM,26,Fowl,"Gold Ball, Mega Ultra Ball"
10-02-2023,22896,Afternoon,4:00 PM,21,Mouth,"Megaball, Mega Bonus Ball, Mega Bonus Ball"
10-02-2023,22897,Evening,7:00 PM,9,Cattle,Mega Ultra Ball
10-02-2023,22895,Midday,1:00 PM,31,Parson Wife,Megaball
10-02-2023,22894,Morning,10:30 AM,7,Hog,"Mega Bonus Ball, Mega Bonus Ball"
10-02-2024,24128,Afternoon,4:00 PM,14,Money,
10-02-2024,24129,Evening,7:00 PM,19,Horse,
10-02-2024,24127,Midday,1:00 PM,25,Morocoy,Megaball
10-02-2024,24126,Morning,10:30 AM,30,House Cat,Mega Ultra Ball
10-03-1995,426,Evening,7:00 PM,13,Crapaud,
10-03-1995,425,Midday,1:00 PM,33,Spider,
10-03-1997,1656,Evening,7:00 PM,22,Rat,
10-03-1997,1655,Midday,1:00 PM,21,Mouth,
10-03-1998,2272,Evening,7:00 PM,27,Little Snake,
10-03-1998,2271,Midday,1:00 PM,22,Rat,
10-03-1999,2888,Evening,7:00 PM,34,Blind Man,
10-03-1999,2887,Midday,1:00 PM,30,House Cat,
10-03-2000,3506,Evening,7:00 PM,7,Hog,
10-03-2000,3505,Midday,1:00 PM,4,Dead Man,
10-03-2001,4120,Evening,7:00 PM,15,Sick Woman,
10-03-2001,4119,Midday,1:00 PM,26,Fowl,
10-03-2003,5346,Evening,7:00 PM,29,Opium Man,
10-03-2003,5345,Midday,1:00 PM,2,Old Lady,
10-03-2004,5962,Evening,7:00 PM,24,Queen,
10-03-2004,5961,Midday,1:00 PM,23,Big House,
10-03-2005,6574,Evening,7:00 PM,22,Rat,
10-03-2005,6573,Midday,1:00 PM,34,Blind Man,
10-03-2006,7186,Evening,7:00 PM,28,Red Fish,
10-03-2006,7185,Midday,1:00 PM,21,Mouth,
10-03-2007,7800,Evening,7:00 PM,7,Hog,
10-03-2007,7799,Midday,1:00 PM,11,Corbeau,
10-03-2008,8414,Evening,7:00 PM,31,Parson Wife,
10-03-2008,8413,Midday,1:00 PM,25,Morocoy,
10-03-2009,9030,Evening,7:00 PM,7,Hog,
10-03-2009,9029,Midday,1:00 PM,10,Monkey,
10-03-2010,9644,Evening,7:00 PM,26,Fowl,
10-03-2010,9643,Midday,1:00 PM,35,Big Snake,
10-03-2011,10258,Evening,7:00 PM,6,Belly,
10-03-2011,10257,Midday,1:00 PM,35,Big Snake,
10-03-2012,10972,Evening,7:00 PM,14,Money,
10-03-2012,10971,Midday,1:00 PM,28,Red Fish,
10-03-2012,10970,Morning,10:30 AM,20,Dog,
10-03-2014,12814,Evening,7:00 PM,14,Money,
10-03-2014,12813,Midday,1:00 PM,20,Dog,
10-03-2014,12812,Morning,10:30 AM,31,Parson Wife,
10-03-2015,13738,Evening,7:00 PM,11,Corbeau,
10-03-2015,13737,Midday,1:00 PM,13,Crapaud,
10-03-2015,13736,Morning,10:30 AM,6,Belly,
10-03-2016,14872,Afternoon,4:00 PM,11,Corbeau,
10-03-2016,14873,Evening,7:00 PM,28,Red Fish,
10-03-2016,14871,Midday,1:00 PM,7,Hog,
10-03-2016,14870,Morning,10:30 AM,11,Corbeau,
10-03-2017,16104,Afternoon,4:00 PM,4,Dead Man,
10-03-2017,16105,Evening,7:00 PM,7,Hog,
10-03-2017,16103,Midday,1:00 PM,19,Horse,Megaball
10-03-2017,16102,Morning,10:30 AM,31,Parson Wife,
10-03-2018,17332,Afternoon,4:00 PM,10,Monkey,
10-03-2018,17333,Evening,7:00 PM,26,Fowl,
10-03-2018,17331,Midday,1:00 PM,7,Hog,
10-03-2018,17330,Morning,10:30 AM,18,Water Boat,
10-03-2020,19792,Afternoon,4:00 PM,36,Donkey,Megaball
10-03-2020,19793,Evening,7:00 PM,8,Tiger,
10-03-2020,19791,Midday,1:00 PM,35,Big Snake,Mega Ultra Ball
10-03-2020,19790,Morning,10:30 AM,8,Tiger,
10-03-2021,20816,Afternoon,4:00 PM,32,Shrimp,
10-03-2021,20817,Evening,7:00 PM,24,Queen,"Megaball, Mega Ultra Ball"
10-03-2021,20815,Midday,1:00 PM,7,Hog,Megaball
10-03-2021,20814,Morning,10:30 AM,18,Water Boat,
10-03-2022,21760,Afternoon,4:00 PM,14,Money,Mega Bonus Ball
10-03-2022,21761,Evening,7:00 PM,27,Little Snake,Mega Bonus Ball
10-03-2022,21759,Midday,1:00 PM,28,Red Fish,Megaball
10-03-2022,21758,Morning,10:30 AM,9,Cattle,"Megaball, Mega Bonus Ball"
10-03-2023,22992,Afternoon,4:00 PM,21,Mouth,Mega Ultra Ball
10-03-2023,22993,Evening,7:00 PM,10,Monkey,Megaball
10-03-2023,22991,Midday,1:00 PM,7,Hog,Mega Extreme Ball
10-03-2023,22990,Morning,10:30 AM,27,Little Snake,Mega Ultra Ball
10-04-1995,478,Evening,7:00 PM,25,Morocoy,
10-04-1995,477,Midday,1:00 PM,26,Fowl,
10-04-1996,1092,Evening,7:00 PM,18,Water Boat,
10-04-1996,1091,Midday,1:00 PM,13,Crapaud,
10-04-1997,1708,Evening,7:00 PM,12,King,
10-04-1997,1707,Midday,1:00 PM,22,Rat,
10-04-1999,2938,Evening,7:00 PM,12,King,
10-04-1999,2937,Midday,1:00 PM,3,Carriage,
10-04-2000,3556,Evening,7:00 PM,12,King,
10-04-2000,3555,Midday,1:00 PM,14,Money,
10-04-2001,4170,Evening,7:00 PM,19,Horse,
10-04-2001,4169,Midday,1:00 PM,33,Spider,
10-04-2002,4782,Evening,7:00 PM,24,Queen,
10-04-2002,4781,Midday,1:00 PM,34,Blind Man,
10-04-2003,5398,Evening,7:00 PM,32,Shrimp,
10-04-2003,5397,Midday,1:00 PM,33,Spider,
10-04-2004,6012,Evening,7:00 PM,27,Little Snake,
10-04-2004,6011,Midday,1:00 PM,4,Dead Man,
10-04-2006,7236,Evening,7:00 PM,27,Little Snake,
10-04-2006,7235,Midday,1:00 PM,35,Big Snake,
10-04-2007,7847,Midday,1:00 PM,5,Parson Man,
10-04-2008,8466,Evening,7:00 PM,28,Red Fish,
10-04-2008,8465,Midday,1:00 PM,22,Rat,
10-04-2010,9694,Evening,7:00 PM,11,Corbeau,
10-04-2010,9693,Midday,1:00 PM,8,Tiger,
10-04-2012,11044,Evening,7:00 PM,22,Rat,
10-04-2012,11043,Midday,1:00 PM,22,Rat,
10-04-2012,11042,Morning,10:30 AM,12,King,
10-04-2013,11968,Evening,7:00 PM,5,Parson Man,
10-04-2013,11967,Midday,1:00 PM,14,Money,
10-04-2013,11966,Morning,10:30 AM,20,Dog,
10-04-2014,12895,Evening,7:00 PM,26,Fowl,
10-04-2014,12894,Midday,1:00 PM,36,Donkey,
10-04-2014,12893,Morning,10:30 AM,1,Centipede,
10-04-2015,13813,Evening,7:00 PM,13,Crapaud,
10-04-2015,13812,Midday,1:00 PM,15,Sick Woman,
10-04-2015,13811,Morning,10:30 AM,5,Parson Man,
10-04-2017,16204,Afternoon,4:00 PM,32,Shrimp,
10-04-2017,16205,Evening,7:00 PM,17,Pigeon,
10-04-2017,16203,Midday,1:00 PM,14,Money,
10-04-2017,16202,Morning,10:30 AM,24,Queen,
10-04-2018,17428,Afternoon,4:00 PM,23,Big House,Megaball
10-04-2018,17429,Evening,7:00 PM,23,Big House,Mega Bonus Ball
10-04-2018,17427,Midday,1:00 PM,5,Parson Man,Mega Bonus Ball
10-04-2018,17426,Morning,10:30 AM,4,Dead Man,
10-04-2019,18660,Afternoon,4:00 PM,20,Dog,
10-04-2019,18661,Evening,7:00 PM,3,Carriage,
10-04-2019,18659,Midday,1:00 PM,18,Water Boat,
10-04-2019,18658,Morning,10:30 AM,27,Little Snake,
10-04-2021,20916,Afternoon,4:00 PM,21,Mouth,Mega Extreme Ball
10-04-2021,20917,Evening,7:00 PM,21,Mouth,Mega Extreme Ball
10-04-2021,20915,Midday,1:00 PM,14,Money,Mega Ultra Ball
10-04-2021,20914,Morning,10:30 AM,17,Pigeon,"Megaball, Mega Ultra Ball"
10-04-2023,23088,Afternoon,4:00 PM,22,Rat,"Mega Ultra Ball, Mega Extreme Ball"
10-04-2023,23089,Evening,7:00 PM,20,Dog,Mega Extreme Ball
10-04-2023,23087,Midday,1:00 PM,3,Carriage,
10-04-2023,23086,Morning,10:30 AM,24,Queen,"Megaball, Mega Ultra Ball"
10-05-1995,528,Evening,7:00 PM,14,Money,
10-05-1995,527,Midday,1:00 PM,10,Monkey,
10-05-1996,1144,Evening,7:00 PM,1,Centipede,
10-05-1996,1143,Midday,1:00 PM,6,Belly,
10-05-1997,1760,Evening,7:00 PM,7,Hog,
10-05-1997,1759,Midday,1:00 PM,1,Centipede,
10-05-1999,2988,Evening,7:00 PM,29,Opium Man,
10-05-1999,2987,Midday,1:00 PM,13,Crapaud,
10-05-2000,3606,Evening,7:00 PM,4,Dead Man,
10-05-2000,3605,Midday,1:00 PM,16,Jammette,
10-05-2001,4220,Evening,7:00 PM,26,Fowl,
10-05-2001,4219,Midday,1:00 PM,33,Spider,
10-05-2002,4834,Evening,7:00 PM,24,Queen,
10-05-2002,4833,Midday,1:00 PM,13,Crapaud,
10-05-2003,5448,Evening,7:00 PM,2,Old Lady,
10-05-2003,5447,Midday,1:00 PM,30,House Cat,
10-05-2004,6062,Evening,7:00 PM,6,Belly,
10-05-2004,6061,Midday,1:00 PM,7,Hog,
10-05-2005,6674,Evening,7:00 PM,21,Mouth,
10-05-2005,6673,Midday,1:00 PM,4,Dead Man,
10-05-2006,7286,Evening,7:00 PM,24,Queen,
10-05-2006,7285,Midday,1:00 PM,32,Shrimp,
10-05-2007,7900,Evening,7:00 PM,2,Old Lady,
10-05-2007,7899,Midday,1:00 PM,16,Jammette,
10-05-2008,8518,Evening,7:00 PM,15,Sick Woman,
10-05-2008,8517,Midday,1:00 PM,20,Dog,
10-05-2010,9744,Evening,7:00 PM,36,Donkey,
10-05-2010,9743,Midday,1:00 PM,10,Monkey,
10-05-2011,10358,Evening,7:00 PM,9,Cattle,
10-05-2011,10357,Midday,1:00 PM,11,Corbeau,
10-05-2012,11122,Evening,7:00 PM,31,Parson Wife,
10-05-2012,11121,Midday,1:00 PM,35,Big Snake,
10-05-2012,11120,Morning,10:30 AM,12,King,
10-05-2013,12046,Evening,7:00 PM,25,Morocoy,
10-05-2013,12045,Midday,1:00 PM,16,Jammette,
10-05-2013,12044,Morning,10:30 AM,10,Monkey,
10-05-2014,12970,Evening,7:00 PM,17,Pigeon,
10-05-2014,12969,Midday,1:00 PM,26,Fowl,
10-05-2014,12968,Morning,10:30 AM,1,Centipede,
10-05-2016,15072,Afternoon,4:00 PM,20,Dog,
10-05-2016,15073,Evening,7:00 PM,19,Horse,
10-05-2016,15071,Midday,1:00 PM,18,Water Boat,
10-05-2016,15070,Morning,10:30 AM,25,Morocoy,
10-05-2017,16304,Afternoon,4:00 PM,24,Queen,
10-05-2017,16305,Evening,7:00 PM,21,Mouth,Megaball
10-05-2017,16303,Midday,1:00 PM,12,King,
10-05-2017,16302,Morning,10:30 AM,21,Mouth,Megaball
